frame,time,mode,selected_model,action_throttle,action_steer,carla_pos_x,carla_pos_y,carla_pos_z,carla_yaw_deg,carla_rot_0,carla_rot_1,carla_rot_2,carla_rot_3,speed_mps,model_pos_x,model_pos_y,model_pos_z,model_rot_0,model_rot_1,model_rot_2,model_rot_3,pred_delta_0,pred_delta_1,pred_delta_2,pred_delta_3
652,32.6,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-64.4753189086914,19.83843421936035,0.16903941333293915,123.8487777709961,-0.019399428740143776,0.0027148674707859755,0.8820720314979553,0.47070714831352234,0.30586635715856814,-19.843355178833008,0.18724097311496735,64.48103332519531,0.0,0.0,0.8783408403396606,0.4780348837375641,0.027952738106250763,-9.00011946214363e-05,0.0003299351083114743,-0.4939173758029938
653,32.65,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-64.4906997680664,19.86228370666504,0.1693534404039383,123.35533905029297,-0.019276846200227737,0.00261281942948699,0.8800405263900757,0.4745000898838043,0.31567152446634156,-19.86684226989746,0.18756979703903198,64.4961166381836,0.0,0.0,0.8762747645378113,0.48181167244911194,0.0279117189347744,-8.98569924174808e-05,0.00032881973311305046,-0.4933176338672638
654,32.7,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-64.50566864013672,19.88591957092285,0.16966690123081207,122.85932922363281,-0.01915702037513256,0.0025121334474533796,0.8779817819595337,0.4783039391040802,0.31912662437275324,-19.890422821044922,0.1878974437713623,64.51097106933594,0.0,0.0,0.8741954565048218,0.48557421565055847,0.027869654819369316,-8.981896098703146e-05,0.00032765313517302275,-0.4926123321056366
655,32.75,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-64.52013397216797,19.909133911132812,0.16997836530208588,122.3652114868164,-0.019038725644350052,0.0024134081322699785,0.8759145736694336,0.4820844829082489,0.31085824812747087,-19.914094924926758,0.18822388350963593,64.52559661865234,0.0,0.0,0.8721029162406921,0.48932260274887085,0.027827581390738487,-8.976965182228014e-05,0.0003264373226556927,-0.4919278919696808
656,32.800000000000004,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-64.53453826904297,19.93270492553711,0.17028769850730896,121.87257385253906,-0.01891901344060898,0.002317102625966072,0.8738372921943665,0.48584479093551636,0.3121901047072247,-19.937856674194336,0.18854905664920807,64.54000091552734,0.0,0.0,0.8699971437454224,0.4930568039417267,0.027785439044237137,-8.970467752078548e-05,0.000325178902130574,-0.4912552535533905
657,32.85,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-64.54873657226562,19.956485748291016,0.17059668898582458,121.38152313232422,-0.018797200173139572,0.0022226867731660604,0.8717506527900696,0.4895839989185333,0.30653966158774204,-19.96170425415039,0.18887294828891754,64.5541763305664,0.0,0.0,0.8678783178329468,0.49677684903144836,0.027743380516767502,-8.962699939729646e-05,0.0003238963254261762,-0.49058493971824646
658,32.9,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-64.5629653930664,19.98076820373535,0.17090408504009247,120.890625,-0.018673120066523552,0.0021316411439329386,0.8696487545967102,0.4933132231235504,0.31417486434047276,-19.98563575744629,0.18919552862644196,64.56813049316406,0.0,0.0,0.8657465577125549,0.5004826784133911,0.02770114317536354,-8.953609358286485e-05,0.0003225832188036293,-0.48990902304649353
659,32.95,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-64.57681274414062,20.00484275817871,0.17121124267578125,120.4004898071289,-0.01854865811765194,0.002042124979197979,0.8675341010093689,0.49702757596969604,0.31180487884137037,-20.0096492767334,0.18951678276062012,64.58185577392578,0.0,0.0,0.8636020421981812,0.5041742324829102,0.027658911421895027,-8.944100409280509e-05,0.0003212580340914428,-0.4892261326313019
660,33.0,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-64.59038543701172,20.028902053833008,0.17151740193367004,119.91093444824219,-0.018424922600388527,0.0019541699439287186,0.8654060959815979,0.5007284879684448,0.3126944347546464,-20.033740997314453,0.18983669579029083,64.59535217285156,0.0,0.0,0.861444890499115,0.5078511834144592,0.027616454288363457,-8.934148354455829e-05,0.00031991340802051127,-0.48853543400764465
661,33.050000000000004,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-64.60368347167969,20.052974700927734,0.17182090878486633,119.41899108886719,-0.018305320292711258,0.0018665024545043707,0.8632516264915466,0.5044384002685547,0.31755429256089873,-20.057910919189453,0.1901552528142929,64.60862731933594,0.0,0.0,0.859275221824646,0.5115136504173279,0.027573825791478157,-8.923900168156251e-05,0.0003185528621543199,-0.4878394901752472
662,33.1,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-64.61659240722656,20.076738357543945,0.1721225380897522,118.92936706542969,-0.018185995519161224,0.0017799808410927653,0.8610916137695312,0.5081214308738708,0.3108197540069622,-20.082155227661133,0.19047243893146515,64.62167358398438,0.0,0.0,0.857093095779419,0.5151616334915161,0.02753128483891487,-8.913692727219313e-05,0.0003171932476107031,-0.4871402084827423
663,33.15,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-64.62940979003906,20.100845336914062,0.17242275178432465,118.44207000732422,-0.01806422509253025,0.0016956586623564363,0.8589261770248413,0.5117778778076172,0.30979076501654956,-20.10647201538086,0.19078825414180756,64.63449096679688,0.0,0.0,0.8548986911773682,0.5187950730323792,0.027488674968481064,-8.902937406674027e-05,0.00031582210795022547,-0.48643550276756287
664,33.2,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-64.64212799072266,20.125316619873047,0.172723188996315,117.95635223388672,-0.017939593642950058,0.0016131490701809525,0.856752336025238,0.5154134035110474,0.3095093547189782,-20.130859375,0.19110269844532013,64.64708709716797,0.0,0.0,0.8526920080184937,0.5224139094352722,0.02744598500430584,-8.891936886357144e-05,0.0003144406364299357,-0.48572441935539246
665,33.25,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-64.65469360351562,20.15003776550293,0.17302249372005463,117.4700698852539,-0.017815519124269485,0.001532337861135602,0.8545607328414917,0.5190437436103821,0.3136021138960912,-20.15531349182129,0.19141575694084167,64.65945434570312,0.0,0.0,0.8504733443260193,0.5260182619094849,0.027403440326452255,-8.881062240106985e-05,0.0003130637633148581,-0.4850093424320221
666,33.300000000000004,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-64.66694641113281,20.174617767333984,0.17332053184509277,116.98371887207031,-0.017692262306809425,0.0014527819585055113,0.852353036403656,0.5226654410362244,0.3163396777898903,-20.179834365844727,0.1917274445295334,64.67159271240234,0.0,0.0,0.8482427597045898,0.5296077132225037,0.027360854670405388,-8.86798370629549e-05,0.00031168453278951347,-0.4843014180660248
667,33.35,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-64.67879486083984,20.19887351989746,0.17361751198768616,116.49937438964844,-0.017570462077856064,0.001373897073790431,0.8501394391059875,0.526262640953064,0.3060144122954774,-20.204418182373047,0.19203777611255646,64.68350982666016,0.0,0.0,0.8460001349449158,0.5331827998161316,0.027318181470036507,-8.847811841405928e-05,0.00031032587867230177,-0.4836346209049225
668,33.4,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-64.69062805175781,20.22366714477539,0.17391180992126465,116.01467895507812,-0.017449406906962395,0.0012963117333129048,0.8479087948799133,0.529853343963623,0.3125902053420148,-20.229063034057617,0.1923467516899109,64.69519805908203,0.0,0.0,0.8437455296516418,0.5367434620857239,0.027275748550891876,-8.827620331430808e-05,0.0003089754609391093,-0.4829641282558441
669,33.45,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-64.70216369628906,20.24837303161621,0.174205020070076,115.53092193603516,-0.017327507957816124,0.0012205142993479967,0.8456674814224243,0.5334274172782898,0.3132162486704068,-20.253767013549805,0.19265443086624146,64.70665740966797,0.0,0.0,0.8414790630340576,0.5402897000312805,0.027233507484197617,-8.811888983473182e-05,0.00030767483985982835,-0.48228171467781067
670,33.5,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-64.71324157714844,20.27288246154785,0.1741543561220169,115.03406524658203,-0.016449110582470894,0.0012582512572407722,0.843366265296936,0.5370858311653137,0.31988344437099175,-20.278528213500977,0.19296079874038696,64.7178955078125,0.0,0.0,0.8392009735107422,0.543821394443512,0.02719131112098694,-8.796279144007713e-05,0.0003063743351958692,-0.4815928637981415
671,33.550000000000004,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-64.72422790527344,20.29707145690918,0.17495261132717133,114.55162811279297,-0.016225285828113556,0.0011561437277123332,0.8411027193069458,0.5406307578086853,0.30665654552561905,-20.3033447265625,0.1932658851146698,64.7289047241211,0.0,0.0,0.8369113802909851,0.5473383665084839,0.027149425819516182,-8.78098580869846e-05,0.00030508250347338617,-0.4809040129184723
672,33.6,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-64.73516082763672,20.32200050354004,0.1753678023815155,114.07592010498047,-0.01627347059547901,0.0010387373622506857,0.8388503789901733,0.5441177487373352,0.30906798209260705,-20.328214645385742,0.19356967508792877,64.73969268798828,0.0,0.0,0.8346102833747864,0.5508408546447754,0.02710764855146408,-8.765547681832686e-05,0.0003037839778698981,-0.480214923620224
673,33.65,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-64.74591064453125,20.347383499145508,0.17570655047893524,113.59475708007812,-0.01656012237071991,0.0009041805751621723,0.8365524411201477,0.5476359128952026,0.3211184955155947,-20.35313606262207,0.19387216866016388,64.75025177001953,0.0,0.0,0.8322979211807251,0.5543286204338074,0.027066191658377647,-8.750079723540694e-05,0.00030249138944782317,-0.4795260727405548
674,33.7,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-64.75556945800781,20.37133026123047,0.17610885202884674,113.14423370361328,-0.016481205821037292,0.0008220911840908229,0.8343947529792786,0.5509202480316162,0.2673270418285146,-20.37810707092285,0.19417335093021393,64.76058959960938,0.0,0.0,0.829974353313446,0.5578015446662903,0.0270248893648386,-8.734307630220428e-05,0.00030118919676169753,-0.47883710265159607
675,33.75,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-64.76482391357422,20.389785766601562,0.18257515132427216,112.67906951904297,-0.010700901038944721,0.0011943483259528875,0.8322567939758301,0.5542857050895691,0.14923608830254453,-20.403125762939453,0.1944732367992401,64.77069854736328,0.0,0.0,0.827639639377594,0.5612598657608032,0.026983950287103653,-8.718555909581482e-05,0.00029988851747475564,-0.47815027832984924
676,33.800000000000004,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-64.77674102783203,20.417537689208984,0.18260444700717926,112.16344451904297,-0.007450536824762821,0.0011823811801150441,0.8297948837280273,0.5580175518989563,0.35083177644051466,-20.42818832397461,0.19477181136608124,64.78058624267578,0.0,0.0,0.8252939581871033,0.5647034645080566,0.026943128556013107,-8.702403283677995e-05,0.00029857782647013664,-0.47746142745018005
677,33.85,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-64.78654479980469,20.44100570678711,0.1811547428369522,111.68338012695312,-0.0020447582937777042,0.0016949636628851295,0.8274854421615601,0.5614809393882751,0.3339971461643372,-20.45329475402832,0.1950690746307373,64.79025268554688,0.0,0.0,0.8229374289512634,0.5681321024894714,0.026902688667178154,-8.686209184816107e-05,0.00029726888169534504,-0.4767740070819855
678,33.9,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-64.79627990722656,20.465343475341797,0.180898055434227,111.2105712890625,0.0033789006993174553,0.0022208101581782103,0.8251587748527527,0.5648864507675171,0.3667673591106497,-20.478443145751953,0.1953650265932083,64.79969024658203,0.0,0.0,0.8205699324607849,0.5715461373329163,0.026862606406211853,-8.670104580232874e-05,0.00029595920932479203,-0.47608980536460876
679,33.95,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-64.80560302734375,20.489486694335938,0.181304931640625,110.73886108398438,0.008115505799651146,0.002672704169526696,0.8227919936180115,0.5682783722877502,0.37470567894608603,-20.503631591796875,0.19565966725349426,64.80890655517578,0.0,0.0,0.8181917071342468,0.5749455094337463,0.026822639629244804,-8.653649274492636e-05,0.00029463882674463093,-0.47540464997291565
680,34.0,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-64.81465148925781,20.51402473449707,0.18202635645866394,110.27608489990234,0.012070450000464916,0.0030568542424589396,0.820438802242279,0.5715988278388977,0.381829509044667,-20.528860092163086,0.19595298171043396,64.81790161132812,0.0,0.0,0.8158029317855835,0.5783300995826721,0.026783037930727005,-8.637579594505951e-05,0.00029332080157473683,-0.4747209846973419
681,34.050000000000004,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-64.82374572753906,20.539169311523438,0.182886004447937,109.81476593017578,0.015356588177382946,0.003398716449737549,0.8180721998214722,0.5749004483222961,0.4026496651735732,-20.55412483215332,0.1962449848651886,64.82667541503906,0.0,0.0,0.8134036064147949,0.5816997289657593,0.02674379013478756,-8.621589950053021e-05,0.00029200309654697776,-0.4740391671657562
682,34.1,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-64.8325424194336,20.563518524169922,0.1841447800397873,109.3537826538086,0.018542055040597916,0.0037770201452076435,0.8156818747520447,0.5781911611557007,0.3931031995472778,-20.57942771911621,0.1965353935956955,64.8352279663086,0.0,0.0,0.8109946250915527,0.5850536823272705,0.026708461344242096,-8.598790009273216e-05,0.0002904125431086868,-0.47320660948753357
683,34.15,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-64.84151458740234,20.58837890625,0.18473339080810547,108.88151550292969,0.021332889795303345,0.004122737795114517,0.8132186532020569,0.5815525650978088,0.41661526122444786,-20.604766845703125,0.19682419300079346,64.84355926513672,0.0,0.0,0.8085760474205017,0.5883917808532715,0.026673514395952225,-8.575739775551483e-05,0.0002888023154810071,-0.4723847210407257
684,34.2,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-64.85004425048828,20.6129093170166,0.18516792356967926,108.40718841552734,0.02367543987929821,0.0044250101782381535,0.8107344508171082,0.5849184393882751,0.413098641463089,-20.63014030456543,0.1971113532781601,64.85166931152344,0.0,0.0,0.8061479926109314,0.5917139649391174,0.026638653129339218,-8.544883166905493e-05,0.00028716513770632446,-0.47157028317451477
685,34.25,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-64.8584976196289,20.638212203979492,0.18568110466003418,107.93547821044922,0.02572709135711193,0.004714841954410076,0.808252215385437,0.5882553458213806,0.43230183831504704,-20.655546188354492,0.1973969042301178,64.85956573486328,0.0,0.0,0.8037104606628418,0.5950206518173218,0.026604097336530685,-8.515748777426779e-05,0.00028555188328027725,-0.47075387835502625
686,34.300000000000004,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-64.86640167236328,20.662927627563477,0.1862287074327469,107.46817779541016,0.027585020288825035,0.00499842269346118,0.805780291557312,0.5915507674217224,0.4262642541570918,-20.680984497070312,0.19768084585666656,64.86724090576172,0.0,0.0,0.8012635111808777,0.5983116030693054,0.026570014655590057,-8.487123704981059e-05,0.0002839465159922838,-0.4699428975582123
687,34.35,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-64.87427520751953,20.688276290893555,0.1867915242910385,107.00174713134766,0.029310626909136772,0.005284702870994806,0.8032997250556946,0.594829797744751,0.4426303181753012,-20.706451416015625,0.1979631781578064,64.87469482421875,0.0,0.0,0.7988072633743286,0.6015869975090027,0.026536228135228157,-8.458377851638943e-05,0.0002823305840138346,-0.4691368043422699
688,34.4,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-64.88330078125,20.712657928466797,0.18736431002616882,106.62171936035156,0.030982596799731255,0.00557290855795145,0.80125492811203,0.5974944233894348,0.410766367735104,-20.73194694519043,0.1982438862323761,64.8819351196289,0.0,0.0,0.7963419556617737,0.6048466563224792,0.02650269865989685,-8.429403533227742e-05,0.00028070734697394073,-0.4683333933353424
689,34.45,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-64.88990020751953,20.73830795288086,0.18794727325439453,106.18484497070312,0.03266497701406479,0.005922925658524036,0.7988991737365723,0.6005481481552124,0.45370226020837867,-20.757469177246094,0.19852297008037567,64.88895416259766,0.0,0.0,0.7938675284385681,0.6080907583236694,0.026469623669981956,-8.400836668442935e-05,0.00027909124037250876,-0.4675374925136566
