time_step,true_pos_x,pred_pos_x,error
2235,-0.47,-0.52757275,0.057572752
2236,-0.44,-0.5046315,0.06463152
2237,-0.42,-0.47876105,0.05876106
2238,-0.4,-0.4509835,0.05098349
2239,-0.38,-0.4230897,0.043089718
2240,-0.35,-0.3956482,0.045648217
2241,-0.32,-0.3671215,0.047121495
2242,-0.3,-0.33721069,0.037210673
2243,-0.25,-0.30801228,0.058012277
2244,-0.22,-0.27879176,0.058791757
2245,-0.19,-0.24841294,0.05841294
2246,-0.16,-0.21690306,0.056903064
2247,-0.14,-0.183198,0.043198004
2248,-0.11,-0.15186217,0.041862175
2249,-0.09,-0.12183657,0.03183657
2250,-0.06,-0.09505007,0.035050068
2251,-0.03,-0.05772975,0.027729752
2252,-0.0,-0.019889712,0.019889712
2253,0.03,0.013185859,0.01681414
2254,0.06,0.04276684,0.01723316
2255,0.09,0.06879276,0.021207243
2256,0.13,0.09642333,0.033576667
2257,0.17,0.12921602,0.040783986
2258,0.2,0.16651636,0.03348364
2259,0.25,0.20568648,0.04431352
2260,0.29,0.24811326,0.041886732
2261,0.33,0.2920912,0.037908822
2262,0.36,0.3366053,0.023394704
2263,0.4,0.37942523,0.020574778
2264,0.43,0.40621912,0.023780882
2265,0.46,0.43416134,0.025838673
2266,0.49,0.46651247,0.023487538
2267,0.52,0.5025765,0.01742351
2268,0.55,0.54084486,0.009155154
2269,0.58,0.57945347,0.000546515
2270,0.61,0.6166571,-0.006657064
2271,0.62,0.65211236,-0.03211236
2272,0.62,0.6825048,-0.06250477
2273,0.62,0.7056065,-0.085606515
2274,0.62,0.72191477,-0.10191476
2275,0.62,0.7328308,-0.11283082
2276,0.62,0.73983085,-0.11983085
2277,0.62,0.7441618,-0.12416178
2278,0.62,0.74676055,-0.12676054
2279,0.62,0.74724495,-0.12724495
2280,0.96,0.7450254,0.21497458
2281,0.99,0.7991148,0.19088519
2282,1.01,0.8683784,0.14162159
2283,1.04,0.9336178,0.10638219
2284,1.09,0.99021554,0.09978449
2285,1.12,1.0412444,0.07875562
2286,1.14,1.0859544,0.054045558
2287,1.17,1.1235845,0.04641545
2288,1.21,1.1587758,0.05122423
2289,1.24,1.193376,0.046624064
2290,1.3,1.2287788,0.07122111
2291,1.37,1.2716036,0.09839642
2292,1.62,1.6270499,-0.007049918
2293,1.62,1.6272483,-0.0072482824
2294,1.62,1.6311642,-0.011164188
2295,1.63,1.6379453,-0.007945299
2296,1.64,1.6714063,-0.031406283
2297,1.65,1.6974889,-0.047488928
2298,1.67,1.7064385,-0.036438584
2299,1.67,1.7174007,-0.047400713
2300,1.68,1.7193023,-0.03930235
2301,1.69,1.7094593,-0.019459248
2302,1.69,1.6926305,-0.0026304722
2303,1.69,1.6753956,0.014604449
2304,1.69,1.6668733,0.023126721
2305,1.68,1.6663313,0.013668656
2306,1.68,1.669156,0.010843992
2307,1.67,1.6728572,-0.0028572083
2308,1.67,1.6759046,-0.0059046745
2309,1.66,1.6839023,-0.023902297
2310,1.65,1.6877522,-0.03775227
2311,1.64,1.6844382,-0.044438243
2312,1.63,1.6845589,-0.054558873
2313,1.63,1.6834464,-0.053446412
2314,1.62,1.6793337,-0.059333682
2315,1.62,1.6737313,-0.053731322
2316,1.61,1.6684338,-0.05843377
2317,1.6,1.6908633,-0.09086323
2318,1.6,1.6904806,-0.090480566
2319,1.59,1.6786015,-0.08860147
2320,1.59,1.6648407,-0.074840665
2321,1.58,1.6532408,-0.07324076
2322,1.57,1.6427248,-0.0727247
2323,1.57,1.6322849,-0.062284827
2324,1.56,1.6230872,-0.063087225
2325,1.56,1.6134593,-0.053459406
2326,1.55,1.6044667,-0.054466724
2327,1.54,1.5953614,-0.05536139
2328,1.54,1.5858293,-0.045829296
2329,1.53,1.5773609,-0.047360897
2330,1.52,1.5699307,-0.04993069
2331,1.51,1.5618753,-0.051875353
2332,1.5,1.5527726,-0.05277264
2333,1.5,1.5437716,-0.043771625
2334,1.49,1.5356638,-0.045663834
2335,1.48,1.5275434,-0.047543406
2336,1.47,1.5120304,-0.042030334
2337,1.46,1.4926058,-0.032605767
2338,1.44,1.467477,-0.027476907
2339,1.43,1.4395193,-0.009519339
2340,1.41,1.412625,-0.0026249886
2341,1.39,1.3869509,0.0030491352
2342,1.37,1.3622783,0.0077216625
2343,1.36,1.3405796,0.019420385
2344,1.34,1.3188983,0.021101713
2345,1.32,1.2972012,0.022798896
2346,1.29,1.2876462,0.0023537874
2347,1.27,1.2800983,-0.010098338
2348,1.25,1.2710291,-0.021029115
2349,1.24,1.2601265,-0.020126462
2350,1.21,1.247329,-0.03732896
2351,1.2,1.2311602,-0.031160116
2352,1.18,1.2143152,-0.03431523
2353,1.14,1.1963636,-0.056363583
2354,1.11,1.1745273,-0.06452727
2355,1.08,1.1503241,-0.07032406
2356,1.05,1.1239924,-0.07399249
2357,1.03,1.0970112,-0.06701124
2358,1.01,1.0711304,-0.061130404
2359,0.98,1.0468204,-0.06682038
2360,0.96,1.0163178,-0.056317866
2361,0.93,0.98251224,-0.05251223
2362,0.9,0.9462859,-0.046285927
2363,0.85,0.91202796,-0.06202793
2364,0.82,0.8734274,-0.0534274
2365,0.79,0.8361868,-0.046186805
2366,0.76,0.7975329,-0.037532926
2367,0.72,0.7613192,-0.04131919
2368,0.69,0.72676235,-0.036762357
2369,0.67,0.69439834,-0.024398327
2370,0.64,0.66583586,-0.025835872
2371,0.61,0.6390414,-0.02904141
2372,0.59,0.61329305,-0.023293078
2373,0.54,0.5890107,-0.049010694
2374,0.51,0.5617651,-0.051765084
2375,0.47,0.5333102,-0.063310176
2376,0.44,0.5026758,-0.062675774
2377,0.4,0.47062716,-0.07062715
2378,0.37,0.4367272,-0.06672719
2379,0.34,0.4026095,-0.062609494
2380,0.31,0.36951226,-0.059512258
2381,0.28,0.3375538,-0.057553798
2382,0.25,0.25307065,-0.0030706525
2383,0.21,0.18469596,0.025304034
2384,0.18,0.14208198,0.03791803
2385,0.15,0.11778548,0.032214522
2386,0.1,0.10155639,-0.001556389
2387,0.07,0.083527,-0.013526998
2388,0.04,0.062558234,-0.022558235
2389,0.01,0.038986474,-0.028986474
2390,-0.04,0.013681859,-0.053681858
2391,-0.06,-0.01325044,-0.04674956
2392,-0.09,-0.03870225,-0.051297754
2393,-0.13,-0.06382707,-0.06617293
2394,-0.16,-0.0904437,-0.069556296
2395,-0.19,-0.116868705,-0.07313129
2396,-0.21,-0.13974252,-0.07025747
2397,-0.24,-0.1596019,-0.0803981
2398,-0.27,-0.17946294,-0.09053707
2399,-0.29,-0.20054755,-0.089452446
2400,-0.32,-0.2225633,-0.0974367
2401,-0.34,-0.24820009,-0.091799915
2402,-0.37,-0.2733421,-0.0966579
2403,-0.4,-0.2987089,-0.10129112
2404,-0.43,-0.3258032,-0.10419682
2405,-0.45,-0.35412678,-0.09587321
2406,-0.47,-0.38127843,-0.08872157
2407,-0.5,-0.40673152,-0.093268484
2408,-0.52,-0.43077227,-0.089227706
2409,-0.55,-0.45517048,-0.09482953
2410,-0.57,-0.4805371,-0.089462906
2411,-0.59,-0.5054368,-0.084563196
2412,-0.62,-0.52997744,-0.090022564
2413,-0.64,-0.5575088,-0.08249116
2414,-0.66,-0.6355227,-0.024477303
2415,-0.68,-0.6807858,0.00078576803
2416,-0.7,-0.70345306,0.003453076
2417,-0.71,-0.71825576,0.00825578
2418,-0.73,-0.73396873,0.0039687157
2419,-0.75,-0.75227237,0.0022723675
2420,-0.77,-0.7736856,0.0036855936
2421,-0.78,-0.7884908,0.008490801
2422,-0.79,-0.788064,-0.0019360185
2423,-0.8,-0.7062483,-0.09375173
2424,-0.81,-0.5894556,-0.2205444
2425,-0.82,-0.5994239,-0.22057611
2426,-0.83,-0.6569805,-0.17301947
2427,-0.84,-0.70223546,-0.13776451
2428,-0.84,-0.7358587,-0.104141295
2429,-0.84,-0.7588514,-0.081148565
2430,-0.85,-0.77508533,-0.074914694
2431,-0.85,-0.7880889,-0.061911106
2432,-0.85,-0.7978755,-0.0521245
2433,-0.85,-0.80580103,-0.04419899
2434,-0.85,-0.81189144,-0.038108587
2435,-0.84,-0.81632483,-0.023675144
2436,-0.84,-0.81900716,-0.020992815
2437,-0.84,-0.8209212,-0.019078791
2438,-0.83,-0.8225814,-0.007418573
2439,-0.82,-0.8261546,0.006154597
2440,-0.81,-0.82823634,0.01823634
2441,-0.81,-0.8294866,0.019486606
2442,-0.81,-0.8302522,0.020252168
2443,-0.8,-0.8304907,0.030490696
2444,-0.8,-0.8297255,0.029725492
2445,-0.8,-0.82899034,0.028990328
2446,-0.79,-0.8286797,0.03867966
2447,-0.79,-0.82778394,0.03778392
2448,-0.79,-0.82709897,0.037098944
2449,-0.79,-0.8272395,0.037239492
2450,-0.79,-0.82650673,0.036506712
2451,-0.79,-0.82532656,0.03532654
2452,-0.79,-0.82442474,0.034424722
2453,-0.78,-0.82359517,0.043595195
2454,-0.78,-0.82160723,0.04160726
2455,-0.78,-0.8195461,0.039546132
2456,-0.78,-0.8177228,0.037722826
2457,-0.77,-0.81630397,0.046303988
2458,-0.77,-0.81413615,0.044136167
2459,-0.77,-0.8118504,0.041850448
2460,-0.76,-0.80982363,0.04982364
2461,-0.76,-0.806893,0.046893
2462,-0.76,-0.8038945,0.04389453
2463,-0.75,-0.8011559,0.051155925
2464,-0.75,-0.79749966,0.047499657
2465,-0.74,-0.79401886,0.054018855
2466,-0.74,-0.7896943,0.0496943
2467,-0.73,-0.7855654,0.055565357
2468,-0.73,-0.78070784,0.050707817
2469,-0.73,-0.7760104,0.046010375
2470,-0.72,-0.7712405,0.051240444
2471,-0.72,-0.7668053,0.046805263
2472,-0.71,-0.7656541,0.05565411
2473,-0.71,-0.75739884,0.047398865
2474,-0.7,-0.7523966,0.052396595
2475,-0.7,-0.7464272,0.04642719
2476,-0.69,-0.7410351,0.051035106
2477,-0.69,-0.73545957,0.04545957
2478,-0.68,-0.7302275,0.050227463
2479,-0.68,-0.7241769,0.044176877
2480,-0.67,-0.7182722,0.048272192
2481,-0.67,-0.7116002,0.041600168
2482,-0.66,-0.704479,0.044478953
2483,-0.65,-0.6977879,0.047787905
2484,-0.65,-0.6892681,0.039268136
2485,-0.64,-0.68156266,0.041562676
2486,-0.64,-0.6735984,0.033598423
2487,-0.63,-0.6665093,0.036509275
2488,-0.62,-0.6579809,0.037980914
2489,-0.61,-0.64740705,0.03740704
2490,-0.6,-0.63437974,0.03437972
2491,-0.59,-0.620314,0.030314028
2492,-0.58,-0.6047636,0.024763644
2493,-0.57,-0.5884135,0.018413484
2494,-0.56,-0.57202125,0.012021244
2495,-0.54,-0.5560454,0.016045392
2496,-0.53,-0.53935766,0.009357691
2497,-0.52,-0.5229999,0.0029999018
2498,-0.5,-0.50730455,0.007304549
2499,-0.48,-0.49074766,0.010747671
2500,-0.47,-0.4730368,0.003036797
2501,-0.45,-0.45588568,0.0058856905
2502,-0.44,-0.43820056,-0.0017994344
2503,-0.42,-0.42101464,0.0010146499
2504,-0.4,-0.40354046,0.0035404563
2505,-0.38,-0.38524136,0.0052413642
2506,-0.36,-0.3649014,0.0049013793
2507,-0.34,-0.34438947,0.004389465
2508,-0.31,-0.32530704,0.015307039
2509,-0.28,-0.30318597,0.023185968
2510,-0.28,-0.2811279,0.0011278987
2511,-0.23,-0.26192173,0.03192173
2512,-0.2,-0.23438165,0.034381643
2513,-0.18,-0.20367226,0.023672253
2514,-0.15,-0.17241016,0.022410154
2515,-0.11,-0.14114198,0.031141981
2516,-0.05,-0.11269924,0.06269924
2517,-0.03,-0.07092705,0.040927052
2518,0.0,-0.028726995,0.028726995
2519,0.03,0.014022052,0.015977947
2520,0.05,0.048098236,0.0019017644
2521,0.09,0.073307216,0.016692787
2522,0.12,0.099291384,0.020708613
2523,0.16,0.1275467,0.0324533
2524,0.18,0.15928099,0.020719022
2525,0.21,0.19043452,0.019565478
2526,0.24,0.22120339,0.018796608
2527,0.27,0.25157735,0.018422663
2528,0.32,0.2817803,0.03821969
2529,0.42,0.31602934,0.10397065
2530,1.83,1.7076374,0.12236261
2531,1.83,1.7144578,0.11554229
2532,1.83,1.7195902,0.110409856
2533,1.83,1.7232513,0.1067487
2534,1.83,1.7257903,0.10420978
2535,1.83,1.7302212,0.09977889
2536,1.83,1.7302212,0.09977889
2537,1.83,1.7302212,0.09977889
2538,1.83,1.7302212,0.09977889
2539,1.83,1.7302212,0.09977889
2540,1.83,1.7302212,0.09977889
2541,1.83,1.7302212,0.09977889
2542,1.83,1.7302212,0.09977889
2543,1.83,1.7302212,0.09977889
2544,1.83,1.7302212,0.09977889
2545,1.83,1.7302212,0.09977889
2546,1.83,1.7302212,0.09977889
2547,1.83,1.7302212,0.09977889
2548,1.83,1.7302212,0.09977889
2549,1.83,1.7302212,0.09977889
2550,1.83,1.7302212,0.09977889
2551,1.83,1.7302212,0.09977889
2552,1.83,1.7302212,0.09977889
2553,1.83,1.7302212,0.09977889
2554,1.83,1.7302212,0.09977889
2555,1.83,1.7302212,0.09977889
2556,1.83,1.7302212,0.09977889
2557,1.83,1.7302212,0.09977889
2558,1.83,1.7302212,0.09977889
2559,1.83,1.7302212,0.09977889
2560,1.83,1.7302212,0.09977889
2561,1.83,1.7302212,0.09977889
2562,1.83,1.7302212,0.09977889
2563,1.83,1.7302212,0.09977889
2564,1.83,1.7302212,0.09977889
2565,1.83,1.7302212,0.09977889
2566,1.83,1.7302212,0.09977889
2567,1.83,1.7302212,0.09977889
2568,1.83,1.7302212,0.09977889
2569,1.83,1.7302212,0.09977889
2570,1.83,1.7302212,0.09977889
2571,1.83,1.7302212,0.09977889
2572,1.83,1.7302212,0.09977889
2573,1.83,1.7302212,0.09977889
2574,1.83,1.7302212,0.09977889
2575,1.83,1.7302212,0.09977889
2576,1.83,1.7302212,0.09977889
2577,1.83,1.7302212,0.09977889
2578,1.83,1.7302212,0.09977889
2579,1.83,1.7302212,0.09977889
2580,1.83,1.7302212,0.09977889
2581,1.83,1.7302212,0.09977889
2582,1.83,1.7302212,0.09977889
2583,1.83,1.7302212,0.09977889
2584,1.83,1.7302212,0.09977889
2585,1.83,1.7302212,0.09977889
2586,1.83,1.7302212,0.09977889
2587,1.83,1.7302212,0.09977889
2588,1.83,1.7302212,0.09977889
2589,1.83,1.7302212,0.09977889
2590,1.83,1.7302212,0.09977889
2591,1.83,1.7302212,0.09977889
2592,1.83,1.7302212,0.09977889
2593,1.83,1.7302212,0.09977889
2594,1.83,1.7302212,0.09977889
2595,1.83,1.7302212,0.09977889
2596,1.83,1.7302212,0.09977889
2597,1.83,1.7302212,0.09977889
2598,1.83,1.7302212,0.09977889
2599,1.83,1.7302212,0.09977889
2600,1.83,1.7296278,0.100372195
2601,1.83,1.7285856,0.10141444
2602,1.83,1.7268134,0.10318661
2603,1.83,1.7247108,0.10528922
2604,1.83,1.722684,0.10731602
2605,1.83,1.7209641,0.10903597
2606,1.83,1.7200615,0.1099385
2607,1.83,1.7193626,0.11063743
2608,1.83,1.7186363,0.11136377
2609,1.83,1.7183363,0.1116637
2610,1.83,1.7188395,0.11116052
2611,1.83,1.7180269,0.11197317
2612,1.83,1.7155889,0.114411116
2613,1.83,1.7140663,0.115933776
2614,1.83,1.7129264,0.117073655
2615,1.83,1.7114526,0.11854744
2616,1.83,1.7097993,0.12020075
2617,1.83,1.7104852,0.11951482
2618,1.83,1.7118979,0.11810219
2619,1.83,1.7129085,0.11709154
2620,1.83,1.7132038,0.116796255
2621,1.83,1.7130425,0.116957545
2622,1.83,1.7127159,0.11728418
2623,1.83,1.7153975,0.114602566
2624,1.83,1.716098,0.11390209
2625,1.83,1.7153708,0.11462927
2626,1.83,1.7146051,0.11539495
2627,1.83,1.7142546,0.115745425
2628,1.83,1.7143099,0.11569011
2629,1.83,1.717479,0.11252105
2630,1.83,1.7186793,0.111320734
2631,1.83,1.7184124,0.11158764
2632,1.83,1.7210172,0.1089828
2633,1.83,1.724734,0.105266094
2634,1.83,1.7249918,0.105008245
2635,1.83,1.7236831,0.106316924
2636,1.83,1.7225444,0.10745561
2637,1.83,1.721998,0.10800207
2638,1.83,1.7219626,0.10803747
2639,1.83,1.7252984,0.10470164
2640,1.82,1.7295568,0.09044325
2641,1.82,1.7289495,0.091050506
2642,1.82,1.7265035,0.09349656
2643,1.82,1.7241571,0.09584296
2644,1.82,1.7225401,0.09745991
2645,1.82,1.7216417,0.09835839
2646,1.82,1.7214512,0.09854889
2647,1.81,1.7247742,0.0852257
2648,1.81,1.7274592,0.08254075
2649,1.81,1.7287903,0.08120966
2650,1.81,1.7284958,0.08150411
2651,1.8,1.7275499,0.07245004
2652,1.8,1.7263933,0.07360661
2653,1.8,1.7251673,0.07483268
2654,1.79,1.7242342,0.06576574
2655,1.79,1.72215,0.06784999
2656,1.79,1.720798,0.069201946
2657,1.79,1.720419,0.06958091
2658,1.78,1.724329,0.055670977
2659,1.78,1.7272066,0.052793384
2660,1.78,1.7289298,0.051070213
2661,1.77,1.7297778,0.040222168
2662,1.77,1.7287242,0.04127574
2663,1.77,1.7268856,0.043114424
2664,1.76,1.7249753,0.035024643
2665,1.76,1.7220876,0.03791237
2666,1.76,1.7193922,0.04060781
2667,1.75,1.7171338,0.03286624
2668,1.75,1.743235,0.006765008
2669,1.75,1.7457298,0.004270196
2670,1.74,1.7360376,0.0039623976
2671,1.74,1.724216,0.015784025
2672,1.73,1.7140774,0.015922666
2673,1.73,1.7048293,0.025170684
2674,1.72,1.697018,0.022982001
2675,1.72,1.6943865,0.025613546
2676,1.71,1.6931521,0.016847968
2677,1.71,1.6906502,0.019349813
2678,1.7,1.6875173,0.012482762
2679,1.7,1.6830409,0.01695919
2680,1.69,1.6785705,0.011429548
2681,1.69,1.6727881,0.017211914
2682,1.68,1.6674902,0.012509704
2683,1.68,1.6612529,0.018747091
2684,1.67,1.6554295,0.014570475
2685,1.67,1.6489877,0.021012306
2686,1.66,1.6432256,0.016774416
2687,1.66,1.6369568,0.023043156
2688,1.65,1.6312038,0.018796206
2689,1.64,1.6250901,0.0149098635
2690,1.63,1.6164048,0.013595223
2691,1.63,1.6061683,0.023831725
2692,1.62,1.5965283,0.023471713
2693,1.61,1.5868455,0.023154497
2694,1.61,1.5777534,0.03224659
2695,1.6,1.5696405,0.030359507
2696,1.59,1.5578599,0.032140136
2697,1.59,1.5430957,0.046904325
2698,1.58,1.5281978,0.051802278
2699,1.57,1.515559,0.054441094
2700,1.56,1.5022068,0.05779314
2701,1.54,1.4884279,0.051572084
2702,1.52,1.4730619,0.04693806
2703,1.51,1.4562769,0.053723097
2704,1.5,1.4398174,0.06018257
2705,1.48,1.4240808,0.05591917
2706,1.47,1.408152,0.061848044
2707,1.46,1.3925474,0.06745267
2708,1.44,1.3776592,0.062340856
2709,1.43,1.3625708,0.067429185
2710,1.42,1.3478537,0.0721463
2711,1.4,1.333712,0.066287994
2712,1.39,1.3188756,0.071124434
2713,1.37,1.3038946,0.066105366
2714,1.35,1.2891152,0.060884833
2715,1.32,1.2736565,0.046343565
2716,1.31,1.2559165,0.054083467
2717,1.29,1.2391555,0.05084443
2718,1.27,1.2217613,0.048238635
2719,1.24,1.2034682,0.036531806
2720,1.22,1.183185,0.036815047
2721,1.2,1.1623456,0.0376544
2722,1.17,1.1417774,0.02822256
2723,1.15,1.119878,0.030121922
2724,1.13,1.0975556,0.032444358
2725,1.11,1.0756856,0.034314394
2726,1.09,1.0544516,0.03554845
2727,1.07,1.0337772,0.036222816
2728,1.05,1.0133184,0.036681533
2729,1.02,0.9931145,0.02688551
2730,1.0,0.9718479,0.028152108
2731,0.98,0.9546681,0.025331914
2732,0.95,0.93693334,0.013066649
2733,0.92,0.9167553,0.003244698
2734,0.9,0.88980496,0.010195017
2735,0.87,0.8626811,0.007318914
2736,0.84,0.8399173,8.267164e-05
2737,0.81,0.8166109,-0.0066108704
2738,0.79,0.7918221,-0.0018220544
2739,0.76,0.7670959,-0.007095933
2740,0.74,0.74176574,-0.001765728
2741,0.71,0.71702015,-0.0070201755
2742,0.68,0.692015,-0.012014985
2743,0.65,0.6626415,-0.012641549
2744,0.62,0.63706386,-0.017063856
2745,0.6,0.6118053,-0.011805296
2746,0.57,0.5872668,-0.01726681
2747,0.53,0.56242955,-0.032429576
2748,0.49,0.53497815,-0.04497814
2749,0.46,0.5054316,-0.045431584
2750,0.43,0.47543707,-0.045437068
2751,0.39,0.44628718,-0.0562872
2752,0.35,0.41553092,-0.065530926
2753,0.31,0.38382035,-0.07382035
2754,0.28,0.35098138,-0.07098138
2755,0.26,0.26758444,-0.0075844526
2756,0.23,0.203026,0.026974007
2757,0.21,0.16589615,0.044103846
2758,0.18,0.14792892,0.032071084
2759,0.15,0.13729313,0.012706876
2760,0.12,0.12668836,-0.006688364
2761,0.09,0.112852335,-0.022852331
2762,0.06,0.09516555,-0.035165552
2763,0.04,0.074098766,-0.034098767
2764,0.01,0.05184695,-0.041846953
2765,-0.02,0.028265,-0.048265
2766,-0.05,0.0035015047,-0.053501505
2767,-0.08,-0.022256613,-0.057743385
2768,-0.11,-0.048695236,-0.061304763
2769,-0.13,-0.0756537,-0.054346293
2770,-0.16,-0.10156688,-0.058433115
2771,-0.18,-0.12729374,-0.05270627
2772,-0.21,-0.15202597,-0.057974026
2773,-0.24,-0.17677173,-0.063228264
2774,-0.27,-0.2020872,-0.06791282
2775,-0.29,-0.22799197,-0.062008023
2776,-0.32,-0.25309196,-0.06690803
2777,-0.34,-0.27912822,-0.06087178
2778,-0.36,-0.3008066,-0.059193403
2779,-0.39,-0.31865218,-0.0713478
2780,-0.41,-0.34023646,-0.06976354
2781,-0.42,-0.36229828,-0.057701707
2782,-0.44,-0.38293973,-0.05706027
2783,-0.47,-0.40242168,-0.067578316
2784,-0.49,-0.42202744,-0.06797257
2785,-0.51,-0.44349858,-0.06650141
2786,-0.53,-0.46584836,-0.064151615
2787,-0.56,-0.48823056,-0.071769446
2788,-0.58,-0.51148665,-0.068513334
2789,-0.6,-0.5323889,-0.0676111
2790,-0.61,-0.60941195,-0.0005880594
2791,-0.63,-0.6575663,0.027566314
2792,-0.65,-0.6757262,0.0257262
2793,-0.67,-0.6835122,0.013512194
2794,-0.68,-0.6909833,0.010983288
2795,-0.7,-0.6999512,-4.8816204e-05
2796,-0.71,-0.71141195,0.0014119744
2797,-0.72,-0.7228855,0.0028854609
2798,-0.73,-0.7303486,0.00034856796
2799,-0.74,-0.7248807,-0.015119314
2800,-0.75,-0.68438756,-0.065612435
2801,-0.76,-0.57874095,-0.18125904
2802,-0.77,-0.5031233,-0.2668767
2803,-0.77,-0.52836764,-0.24163234
2804,-0.78,-0.5814918,-0.19850814
2805,-0.79,-0.6420584,-0.14794165
2806,-0.8,-0.6854893,-0.114510715
2807,-0.81,-0.71475387,-0.095246136
2808,-0.81,-0.73546994,-0.074530065
2809,-0.81,-0.7504387,-0.059561312
2810,-0.81,-0.76122034,-0.048779666
2811,-0.82,-0.7682767,-0.0517233
2812,-0.82,-0.77849257,-0.041507423
2813,-0.82,-0.7880429,-0.03195709
2814,-0.82,-0.79611003,-0.023889959
2815,-0.83,-0.8023051,-0.027694881
2816,-0.83,-0.80794334,-0.02205664
2817,-0.83,-0.8127433,-0.017256677
2818,-0.84,-0.81679106,-0.023208916
2819,-0.84,-0.8213767,-0.018623292
2820,-0.84,-0.8257868,-0.014213145
2821,-0.85,-0.829725,-0.020274997
2822,-0.85,-0.8341476,-0.015852451
2823,-0.85,-0.8387978,-0.011202216
2824,-0.86,-0.8427826,-0.017217398
2825,-0.86,-0.8456887,-0.014311314
2826,-0.86,-0.848582,-0.011417985
2827,-0.87,-0.85318434,-0.016815662
2828,-0.87,-0.85796213,-0.012037873
2829,-0.88,-0.86167073,-0.018329263
2830,-0.88,-0.8657203,-0.014279723
2831,-0.87,-0.45709357,-0.41290644
2832,-0.87,-0.46698877,-0.40301123
2833,-0.87,-0.4833347,-0.3866653
2834,-0.87,-0.49874339,-0.37125662
2835,-0.87,-0.51790476,-0.35209525
2836,-0.87,-0.5353559,-0.33464408
2837,-0.87,-0.5499853,-0.32001472
2838,-0.87,-0.5667733,-0.3032267
2839,-0.87,-0.5819198,-0.28808022
2840,-0.87,-0.59466887,-0.27533114
2841,-0.87,-0.6046802,-0.26531982
2842,-0.87,-0.61157477,-0.25842524
2843,-0.87,-0.6205795,-0.24942052
2844,-0.87,-0.629161,-0.240839
2845,-0.87,-0.6368946,-0.23310542
2846,-0.87,-0.6433319,-0.22666812
2847,-0.86,-0.6510608,-0.2089392
2848,-0.86,-0.65558684,-0.20441318
2849,-0.86,-0.66035926,-0.19964075
2850,-0.86,-0.6645658,-0.19543421
2851,-0.86,-0.6675806,-0.19241941
2852,-0.86,-0.6696228,-0.19037724
2853,-0.86,-0.67092013,-0.18907988
2854,-0.86,-0.67171264,-0.18828738
2855,-0.86,-0.67217445,-0.18782556
2856,-0.86,-0.6721245,-0.18787551
2857,-0.86,-0.6718595,-0.18814051
2858,-0.86,-0.67152417,-0.18847585
2859,-0.86,-0.6712079,-0.18879211
2860,-0.86,-0.6709449,-0.18905509
2861,-0.82,-0.67074156,-0.14925843
2862,-0.82,-0.6610571,-0.15894288
2863,-0.81,-0.6454005,-0.16459948
2864,-0.81,-0.62923944,-0.18076056
2865,-0.8,-0.61592853,-0.18407148
2866,-0.79,-0.60473347,-0.18526655
2867,-0.79,-0.5949023,-0.19509774
2868,-0.78,-0.5868002,-0.19319975
2869,-0.78,-0.5792655,-0.2007345
2870,-0.77,-0.5730767,-0.19692326
2871,-0.76,-0.57121825,-0.18878174
2872,-0.76,-0.5689577,-0.1910423
2873,-0.75,-0.56647515,-0.18352485
2874,-0.75,-0.5626472,-0.18735278
2875,-0.74,-0.55478525,-0.18521476
2876,-0.73,-0.5458691,-0.1841309
2877,-0.72,-0.5408629,-0.17913711
2878,-0.71,-0.53588796,-0.17411202
2879,-0.71,-0.5299839,-0.1800161
2880,-0.7,-0.5207149,-0.17928511
2881,-0.69,-0.51084864,-0.17915136
2882,-0.68,-0.5011679,-0.17883211
2883,-0.68,-0.49196377,-0.18803623
2884,-0.67,-0.48795345,-0.18204656
2885,-0.66,-0.48416135,-0.17583868
2886,-0.65,-0.47939005,-0.17060992
2887,-0.64,-0.47330967,-0.16669032
2888,-0.63,-0.46613613,-0.16386387
2889,-0.62,-0.45816544,-0.16183457
2890,-0.62,-0.4498231,-0.1701769
2891,-0.62,-0.4429194,-0.1770806
2892,-0.62,-0.4378325,-0.1821675
2893,-0.62,-0.43435004,-0.18564996
2894,-0.62,-0.43209162,-0.18790838
2895,-0.62,-0.43069205,-0.18930796
2896,-0.62,-0.4298556,-0.19014439
2897,-0.62,-0.42936984,-0.19063017
2898,-0.52,-0.42909864,-0.090901345
2899,-0.51,-0.4120598,-0.09794018
2900,-0.5,-0.39054272,-0.109457284
2901,-0.49,-0.3695142,-0.12048581
2902,-0.48,-0.3518279,-0.1281721
2903,-0.46,-0.33712748,-0.12287253
2904,-0.45,-0.32346162,-0.12653837
2905,-0.44,-0.3114724,-0.12852761
2906,-0.43,-0.3003219,-0.1296781
2907,-0.42,-0.28958818,-0.1304118
2908,-0.4,-0.27961472,-0.12038529
2909,-0.39,-0.2684035,-0.121596485
2910,-0.37,-0.25654694,-0.11345306
2911,-0.36,-0.24331036,-0.11668965
2912,-0.35,-0.23061296,-0.11938703
2913,-0.33,-0.21876428,-0.11123574
2914,-0.32,-0.2065309,-0.113469094
2915,-0.3,-0.19662526,-0.10337475
2916,-0.29,-0.1879957,-0.10200429
2917,-0.28,-0.18027148,-0.099728525
2918,-0.26,-0.17436948,-0.08563051
2919,-0.25,-0.16765764,-0.08234236
2920,-0.24,-0.16093579,-0.079064205
2921,-0.22,-0.15373835,-0.06626165
