step,pred_pos_x,pred_pos_y,pred_pos_z,pred_rot_0,pred_rot_1,pred_rot_2,pred_rot_3,ref_pos_x,ref_pos_y,ref_pos_z,ref_rot_0,ref_rot_1,ref_rot_2,ref_rot_3,action_throttle,action_steering
100,-0.20319435000419617,-0.052164819091558456,-0.6785920262336731,0.0,0.0,0.38015663623809814,0.9249221086502075,1.346666693687439,0.0,0.0,0.0,0.0,0.0,1.0,-0.6912242770195007,0.9369503259658813
101,-0.2078901082277298,-0.05272996425628662,-0.6839240193367004,0.0,0.0,0.3841429650783539,0.9232736825942993,1.3600000143051147,0.0,0.0,0.0,0.0,0.0,1.0,-0.686014711856842,0.9345648288726807
102,-0.21263280510902405,-0.053294990211725235,-0.6892163753509521,0.0,0.0,0.3881138563156128,0.9216114282608032,1.37333345413208,0.0,0.0,0.0,0.0,0.0,1.0,-0.681050181388855,0.932080090045929
103,-0.21742136776447296,-0.05385976657271385,-0.6944679021835327,0.0,0.0,0.392067015171051,0.9199366569519043,1.3866666555404663,0.0,0.0,0.0,0.0,0.0,1.0,-0.6760971546173096,0.9295884370803833
104,-0.22225446999073029,-0.05442414432764053,-0.6996772289276123,0.0,0.0,0.39600011706352234,0.9182504415512085,1.399999976158142,0.0,0.0,0.0,0.0,0.0,1.0,-0.6714191436767578,0.9269624948501587
105,-0.22713063657283783,-0.05498803034424782,-0.7048429846763611,0.0,0.0,0.399911105632782,0.9165539145469666,1.4133334159851074,0.0,0.0,0.0,0.0,0.0,1.0,-0.6669382452964783,0.9241388440132141
106,-0.2320483922958374,-0.05555140599608421,-0.709963858127594,0.0,0.0,0.40379834175109863,0.9148480296134949,1.4266667366027832,0.0,0.0,0.0,0.0,0.0,1.0,-0.6624733805656433,0.9212714433670044
107,-0.23700624704360962,-0.056114476174116135,-0.7150389552116394,0.0,0.0,0.4076613187789917,0.9131332039833069,1.440000057220459,0.0,0.0,0.0,0.0,0.0,1.0,-0.6575542092323303,0.9182398915290833
108,-0.24200350046157837,-0.05667745694518089,-0.7200681567192078,0.0,0.0,0.41150110960006714,0.9114092588424683,1.4533333778381348,0.0,0.0,0.0,0.0,0.0,1.0,-0.6519229412078857,0.9150614142417908
109,-0.24704019725322723,-0.05724044516682625,-0.7250519394874573,0.0,0.0,0.41531914472579956,0.9096757769584656,1.4666666984558105,0.0,0.0,0.0,0.0,0.0,1.0,-0.6463268399238586,0.911837100982666
110,-0.2521163821220398,-0.057803794741630554,-0.729990541934967,0.0,0.0,0.4191126227378845,0.907934308052063,1.4800001382827759,0.0,0.0,0.0,0.0,0.0,1.0,-0.6402344107627869,0.9085800647735596
111,-0.2572316527366638,-0.058367397636175156,-0.7348839640617371,0.0,0.0,0.4228810966014862,0.9061852097511292,1.493333339691162,0.0,0.0,0.0,0.0,0.0,1.0,-0.6340012550354004,0.9052634835243225
112,-0.26238560676574707,-0.058931127190589905,-0.7397321462631226,0.0,0.0,0.4266236424446106,0.9044292569160461,1.506666660308838,0.0,0.0,0.0,0.0,0.0,1.0,-0.6277642846107483,0.9018781781196594
113,-0.26757779717445374,-0.059494856745004654,-0.7445349097251892,0.0,0.0,0.4303395748138428,0.9026671051979065,1.5200001001358032,0.0,0.0,0.0,0.0,0.0,1.0,-0.6215582489967346,0.8981977701187134
114,-0.27280792593955994,-0.060058485716581345,-0.7492923140525818,0.0,0.0,0.434028297662735,0.9008992314338684,1.5333333015441895,0.0,0.0,0.0,0.0,0.0,1.0,-0.615382730960846,0.8943261504173279
115,-0.2780757546424866,-0.0606219545006752,-0.7540045380592346,0.0,0.0,0.4376890957355499,0.899126410484314,1.5466667413711548,0.0,0.0,0.0,0.0,0.0,1.0,-0.6092213988304138,0.890349268913269
116,-0.2833808958530426,-0.06118524447083473,-0.7586715817451477,0.0,0.0,0.44132140278816223,0.8973491191864014,1.5600000619888306,0.0,0.0,0.0,0.0,0.0,1.0,-0.603111207485199,0.8859845995903015
117,-0.2887229323387146,-0.06174837052822113,-0.7632936239242554,0.0,0.0,0.44492462277412415,0.8955680131912231,1.5733333826065063,0.0,0.0,0.0,0.0,0.0,1.0,-0.5970306992530823,0.881550133228302
118,-0.29410141706466675,-0.062311314046382904,-0.7678706049919128,0.0,0.0,0.4484977126121521,0.8937839865684509,1.5866667032241821,0.0,0.0,0.0,0.0,0.0,1.0,-0.590981125831604,0.8771293759346008
119,-0.29951557517051697,-0.06287401169538498,-0.772402286529541,0.0,0.0,0.4520391523838043,0.8919981122016907,1.600000023841858,0.0,0.0,0.0,0.0,0.0,1.0,-0.5849378108978271,0.8726158738136292
120,-0.3049646317958832,-0.0634363442659378,-0.776888370513916,0.0,0.0,0.4555473029613495,0.8902115821838379,1.6133333444595337,0.0,0.0,0.0,0.0,0.0,1.0,-0.5789086818695068,0.8680144548416138
