step,pred_pos_x,pred_pos_y,pred_pos_z,pred_rot_0,pred_rot_1,pred_rot_2,pred_rot_3,ref_pos_x,ref_pos_y,ref_pos_z,ref_rot_0,ref_rot_1,ref_rot_2,ref_rot_3,action_throttle,action_steering
96,-0.04704809933900833,0.004047170747071505,-1.1246930360794067,0.0,0.0,0.039366260170936584,0.999224841594696,1.2933332920074463,0.0,0.0,0.0,0.0,0.0,1.0,0.05146028846502304,0.004265263676643372
97,-0.04802034795284271,0.004074916243553162,-1.1371699571609497,0.0,0.0,0.039780519902706146,0.9992084503173828,1.3066667318344116,0.0,0.0,0.0,0.0,0.0,1.0,0.051591284573078156,0.004333301447331905
98,-0.049004100263118744,0.004102654755115509,-1.149664282798767,0.0,0.0,0.04019628465175629,0.9991918206214905,1.3200000524520874,0.0,0.0,0.0,0.0,0.0,1.0,0.051719777286052704,0.004400571342557669
99,-0.0499994195997715,0.004130375571548939,-1.1621760129928589,0.0,0.0,0.04061359912157059,0.999174952507019,1.3333333730697632,0.0,0.0,0.0,0.0,0.0,1.0,0.05184991657733917,0.004466082900762558
100,-0.05100638419389725,0.0041580661199986935,-1.1747053861618042,0.0,0.0,0.041032541543245316,0.9991578459739685,1.346666693687439,0.0,0.0,0.0,0.0,0.0,1.0,0.05201565474271774,0.004515468142926693
101,-0.052025098353624344,0.0041857268661260605,-1.1872526407241821,0.0,0.0,0.04145318642258644,0.9991405010223389,1.3600000143051147,0.0,0.0,0.0,0.0,0.0,1.0,0.05217936635017395,0.004563840106129646
102,-0.05305567383766174,0.004213392268866301,-1.1998182535171509,0.0,0.0,0.04187564551830292,0.9991228580474854,1.37333345413208,0.0,0.0,0.0,0.0,0.0,1.0,0.05234015733003616,0.004611586220562458
103,-0.054098211228847504,0.004241097718477249,-1.2124028205871582,0.0,0.0,0.042299915105104446,0.9991049766540527,1.3866666555404663,0.0,0.0,0.0,0.0,0.0,1.0,0.0524979867041111,0.004658900201320648
104,-0.05515281856060028,0.00426886510103941,-1.2250066995620728,0.0,0.0,0.04272591322660446,0.999086856842041,1.399999976158142,0.0,0.0,0.0,0.0,0.0,1.0,0.052654996514320374,0.004705632571130991
105,-0.056219615042209625,0.004296702798455954,-1.2376303672790527,0.0,0.0,0.04315361753106117,0.9990684390068054,1.4133334159851074,0.0,0.0,0.0,0.0,0.0,1.0,0.05282680690288544,0.004751098807901144
106,-0.05729874595999718,0.004324610345065594,-1.250274658203125,0.0,0.0,0.043583113700151443,0.9990498423576355,1.4266667366027832,0.0,0.0,0.0,0.0,0.0,1.0,0.05300525203347206,0.004789747763425112
107,-0.05839037150144577,0.004352600313723087,-1.262940526008606,0.0,0.0,0.04401453211903572,0.9990308880805969,1.440000057220459,0.0,0.0,0.0,0.0,0.0,1.0,0.05319156497716904,0.004820708185434341
108,-0.05949465557932854,0.004380691330879927,-1.2756290435791016,0.0,0.0,0.044447965919971466,0.999011754989624,1.4533333778381348,0.0,0.0,0.0,0.0,0.0,1.0,0.05337603762745857,0.004848356358706951
109,-0.06061176583170891,0.004408902954310179,-1.2883411645889282,0.0,0.0,0.04488344117999077,0.9989922642707825,1.4666666984558105,0.0,0.0,0.0,0.0,0.0,1.0,0.053562622517347336,0.0048629967495799065
110,-0.06174185127019882,0.004437261261045933,-1.3010777235031128,0.0,0.0,0.04532088711857796,0.998972475528717,1.4800001382827759,0.0,0.0,0.0,0.0,0.0,1.0,0.053746145218610764,0.004877755884081125
111,-0.06288506090641022,0.004465784877538681,-1.3138391971588135,0.0,0.0,0.04576027765870094,0.9989524483680725,1.493333339691162,0.0,0.0,0.0,0.0,0.0,1.0,0.05392589047551155,0.004889937117695808
112,-0.06404152512550354,0.0044944919645786285,-1.3266260623931885,0.0,0.0,0.04620160162448883,0.9989321827888489,1.506666660308838,0.0,0.0,0.0,0.0,0.0,1.0,0.0540870800614357,0.004880881402641535
113,-0.06521136313676834,0.004523393232375383,-1.339438557624817,0.0,0.0,0.04664476588368416,0.9989115595817566,1.5200001001358032,0.0,0.0,0.0,0.0,0.0,1.0,0.054250311106443405,0.004878478590399027
114,-0.06639470160007477,0.004552433732897043,-1.3522768020629883,0.0,0.0,0.04708973318338394,0.9988906383514404,1.5333333015441895,0.0,0.0,0.0,0.0,0.0,1.0,0.05441062152385712,0.004885239992290735
